vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,5456,532,13,0,0,1,8,1,0,0
0,0,0,0,0,0,5433,546,344,0,3,2,400,2,4,5
0,0,0,0,0,0,5489,539,0,0,1,0,1,0,0,0
3,0,3,3,1,0,5465,525,475,0,13,3,443,1,4,1
0,0,0,0,0,0,5419,538,6,0,0,0,4,0,0,0
0,0,0,0,0,0,5472,533,24,0,0,0,11,0,0,1
0,0,0,0,0,0,5503,532,173,0,3,3,123,1,0,1
0,0,0,0,0,0,5438,507,224,0,2,4,223,3,5,2
0,0,0,0,0,0,5454,549,260,0,3,1,324,0,3,1
0,0,0,0,0,0,5465,534,119,0,3,2,93,0,1,0
0,0,0,0,0,0,5465,534,15,0,0,1,8,1,0,0
0,0,0,0,0,0,5453,529,50,0,1,0,48,1,0,0
0,0,0,0,0,0,5473,513,3,0,0,0,3,0,1,0
0,0,0,0,0,0,5463,517,109,0,1,0,112,1,0,2
0,0,0,0,0,0,5410,544,295,0,2,1,332,1,3,2
0,0,0,0,0,0,5474,538,11,0,2,0,8,0,0,0
0,0,0,0,0,0,5452,541,34,0,3,0,22,0,1,0
0,0,0,0,0,0,5439,541,20,0,0,1,8,0,0,0
0,0,0,0,0,0,5451,530,7,0,0,0,5,0,0,0
0,0,0,0,0,0,5459,541,233,0,6,2,215,3,3,2
0,0,0,0,0,0,5425,550,4,0,0,0,0,0,1,1
0,0,0,0,0,0,5441,516,22,0,1,0,33,0,0,0
0,0,0,0,0,0,5516,532,281,0,2,3,297,1,4,0
0,0,0,0,0,0,5490,533,10,0,1,0,9,0,0,1
0,0,0,0,0,0,5452,551,8,0,1,0,4,0,0,0
0,0,0,0,0,0,5451,532,35,0,0,0,26,0,0,0
0,0,0,0,0,0,5447,540,1,0,0,0,0,0,0,0
0,0,0,0,0,0,5406,524,157,0,4,3,170,2,0,1
2,0,2,2,0,0,5445,539,236,0,4,1,234,3,6,2
0,0,0,0,0,0,5435,523,173,0,4,1,184,1,3,0
0,0,0,0,0,0,5502,520,51,0,3,1,48,0,1,1
0,0,0,0,0,0,5508,544,28,0,1,0,14,0,0,0
0,0,0,0,0,0,5451,531,383,0,1,3,435,1,1,0
0,0,0,0,0,0,5425,536,92,0,0,1,100,0,0,0
2,0,2,2,0,1,5451,528,101,0,4,1,92,0,0,1
2,0,2,2,0,1,5490,558,302,0,7,3,268,4,3,2
0,0,0,0,0,0,5439,534,3,0,0,0,0,0,0,0
0,0,0,0,0,0,5493,557,1,0,0,1,3,0,0,0
0,0,0,0,0,0,5487,520,438,0,6,0,462,2,3,6
1,0,1,1,0,0,5439,535,103,0,5,0,73,0,2,0
0,0,0,0,0,0,5500,549,252,0,7,2,250,1,1,2
0,0,0,0,0,0,5504,523,29,0,1,0,25,0,1,0
1,0,1,1,0,1,5413,545,18,0,0,1,13,1,0,1
1,0,1,1,0,0,5393,542,61,0,2,0,88,0,0,0
0,0,0,0,0,0,5471,549,7,0,1,0,9,0,0,1
0,0,0,0,0,0,5471,529,228,0,2,1,261,1,3,1
2,0,2,2,0,0,5408,533,333,0,7,4,324,3,3,4
0,0,0,0,0,0,5562,512,54,0,1,2,45,0,1,1
1,0,1,1,0,0,5468,543,194,0,3,1,146,2,2,0
0,0,0,0,0,0,5463,536,177,0,2,2,174,1,2,0
1,0,1,1,1,0,5421,554,257,0,1,2,367,0,3,3
0,0,0,0,0,0,5490,535,1,0,0,0,0,0,0,0
0,0,0,0,0,0,5442,558,358,0,8,0,358,0,4,2
0,0,0,0,0,0,5492,539,28,0,2,0,26,1,1,0
0,0,0,0,0,0,5451,550,32,0,1,0,24,0,0,0
0,0,0,0,0,0,5465,541,108,0,5,3,99,0,0,2
2,0,2,2,1,0,5428,545,651,0,8,3,686,4,8,4
0,0,0,0,0,0,5422,548,33,0,2,2,32,2,1,2
0,0,0,0,0,0,5515,526,69,0,2,1,79,2,0,1
1,0,1,1,0,0,5463,540,265,0,3,3,295,3,5,2
0,0,0,0,0,0,5449,523,202,0,1,1,310,3,2,0
