vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,4331,1657,148,0,0,2,119,0,2,1
0,0,0,0,0,0,4300,1681,26,0,0,1,19,0,0,0
2,0,2,2,1,0,4389,1634,173,0,7,1,199,3,4,1
0,0,0,0,0,0,4321,1672,98,0,3,1,62,1,0,0
0,0,0,0,0,0,4268,1689,40,0,2,3,43,0,0,0
0,0,0,0,0,0,4336,1667,20,0,1,2,20,2,0,0
0,0,0,0,0,0,4366,1670,12,0,2,0,8,0,0,0
0,0,0,0,0,0,4285,1660,124,0,3,0,127,2,2,0
0,0,0,0,0,0,4329,1674,13,0,1,2,15,0,0,0
0,0,0,0,0,0,4332,1667,166,0,11,3,124,1,2,0
1,0,1,1,0,0,4327,1672,106,0,4,2,88,0,4,1
0,0,0,0,0,0,4291,1691,133,0,2,0,119,2,3,1
0,0,0,0,0,0,4291,1695,95,0,2,1,82,1,2,0
0,0,0,0,0,0,4319,1662,22,0,2,1,9,0,1,1
0,0,0,0,0,0,4305,1650,148,0,2,1,191,0,3,1
0,0,0,0,0,0,4328,1684,37,0,4,0,25,0,0,0
0,0,0,0,0,0,4326,1667,6,0,1,0,1,0,0,0
0,0,0,0,0,0,4327,1653,110,0,1,2,120,0,1,0
0,0,0,0,0,0,4305,1676,158,0,5,0,184,0,5,0
1,0,1,1,0,1,4315,1687,199,0,2,1,220,1,7,0
0,0,0,0,0,0,4310,1664,73,0,1,0,65,1,3,0
0,0,0,0,0,0,4315,1641,101,0,5,2,99,1,3,0
2,0,2,2,0,0,4401,1645,139,0,5,0,163,2,2,0
1,0,1,1,0,0,4377,1645,158,0,6,0,138,0,0,1
0,0,0,0,0,0,4313,1690,177,0,4,1,163,0,4,1
0,0,0,0,0,0,4323,1661,43,0,3,2,50,0,1,0
0,0,0,0,0,0,4338,1649,3,0,0,0,1,0,0,0
0,0,0,0,0,0,4266,1664,22,0,0,0,8,1,0,0
0,0,0,0,0,0,4331,1655,208,0,6,1,213,5,6,1
0,0,0,0,0,0,4269,1690,31,0,1,0,37,1,0,0
2,0,2,2,2,0,4324,1694,160,0,2,2,193,2,3,2
0,0,0,0,0,0,4350,1702,107,0,2,1,109,1,1,0
