vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,4331,1657,102,0,4,1,53,0,0,1
0,0,0,0,0,0,4300,1681,21,0,0,0,17,0,0,0
0,0,0,0,0,0,4394,1634,125,0,10,0,107,0,0,1
0,0,0,0,0,0,4320,1672,74,0,2,1,50,2,1,0
0,0,0,0,0,0,4268,1689,22,0,2,1,21,0,0,0
1,0,1,1,0,0,4336,1667,79,0,1,2,77,1,0,0
0,0,0,0,0,0,4366,1670,12,0,2,0,8,0,0,0
0,0,0,0,0,0,4287,1660,184,0,6,5,243,0,3,1
0,0,0,0,0,0,4329,1674,13,0,1,2,15,0,0,0
1,0,1,1,0,0,4329,1667,265,0,6,3,227,3,3,1
0,0,0,0,0,0,4328,1672,149,0,4,3,153,0,3,3
1,0,1,1,0,0,4289,1691,158,0,3,0,137,2,4,1
0,0,0,0,0,0,4291,1695,72,0,4,2,60,1,1,1
0,0,0,0,0,0,4318,1662,148,0,5,1,160,1,3,2
0,0,0,0,0,0,4302,1650,177,0,5,3,174,4,3,0
0,0,0,0,0,0,4328,1684,58,0,2,0,83,0,0,0
0,0,0,0,0,0,4326,1667,6,0,1,0,1,0,0,0
1,0,1,1,0,0,4325,1653,274,0,9,2,266,1,3,1
1,0,1,1,0,1,4304,1676,155,0,6,1,151,0,6,0
0,0,0,0,0,0,4317,1687,59,0,2,1,40,0,1,0
0,0,0,0,0,0,4310,1664,65,0,2,1,38,1,2,0
1,0,1,1,0,0,4314,1641,137,0,4,4,157,1,1,1
2,0,2,2,1,1,4399,1645,328,0,10,3,339,5,6,1
1,0,1,1,0,0,4375,1645,334,0,6,3,370,2,6,2
1,0,1,1,0,0,4310,1690,308,0,5,6,352,2,8,1
0,0,0,0,0,0,4323,1661,13,0,2,1,11,0,1,0
0,0,0,0,0,0,4338,1649,3,0,0,0,1,0,0,0
1,0,1,1,0,1,4264,1664,94,0,2,1,95,2,1,2
1,0,1,1,0,1,4331,1655,306,0,3,5,331,2,8,5
0,0,0,0,0,0,4269,1690,120,0,4,0,190,1,2,2
0,0,0,0,0,0,4327,1694,30,0,0,1,13,1,1,0
1,0,1,1,0,0,4348,1702,161,0,3,3,151,2,4,0
0,0,0,0,0,0,4318,1660,356,0,7,2,349,6,3,5
0,0,0,0,0,0,4287,1673,11,0,2,2,8,0,0,0
0,0,0,0,0,0,4312,1669,210,0,2,3,245,0,1,1
0,0,0,0,0,0,4345,1702,365,0,6,2,340,6,5,2
